filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
PushUp/170313-push-up-mn-1720.jpg,180.0,186.0,0.79672384,184.0,165.0,0.83517003,184.0,165.0,0.7975843,240.0,157.0,0.83873606,239.0,154.0,0.7623303,301.0,213.0,0.7956748,344.0,181.0,0.8065799,313.0,397.0,0.86048853,367.0,334.0,0.6574274,313.0,544.0,0.65863687,359.0,448.0,0.8745206,598.0,277.0,0.67564636,606.0,250.0,0.786597,813.0,367.0,0.8536133,802.0,332.0,0.88382876,1048.0,435.0,0.81164944,999.0,381.0,0.8371135,1,PushUp
PushUp/48_48_T13A8480.jpg,123.0,224.0,0.7009647,114.0,213.0,0.74257183,115.0,214.0,0.78926504,126.0,192.0,0.8290217,125.0,193.0,0.7964691,172.0,192.0,0.73313093,173.0,180.0,0.7136874,259.0,185.0,0.47275645,259.0,177.0,0.677862,228.0,245.0,0.60788786,228.0,232.0,0.56349367,313.0,191.0,0.8160174,313.0,185.0,0.8409742,426.0,200.0,0.66500527,424.0,195.0,0.62230575,541.0,203.0,0.7293823,539.0,202.0,0.80995387,1,PushUp
PushUp/48_48_T13A84801 - Copy (3).jpg,123.0,224.0,0.7009647,114.0,213.0,0.74257183,115.0,214.0,0.78926504,126.0,192.0,0.8290217,125.0,193.0,0.7964691,172.0,192.0,0.73313093,173.0,180.0,0.7136874,259.0,185.0,0.47275645,259.0,177.0,0.677862,228.0,245.0,0.60788786,228.0,232.0,0.56349367,313.0,191.0,0.8160174,313.0,185.0,0.8409742,426.0,200.0,0.66500527,424.0,195.0,0.62230575,541.0,203.0,0.7293823,539.0,202.0,0.80995387,1,PushUp
PushUp/48_48_T13A84801 - Copy (4).jpg,123.0,224.0,0.7009647,114.0,213.0,0.74257183,115.0,214.0,0.78926504,126.0,192.0,0.8290217,125.0,193.0,0.7964691,172.0,192.0,0.73313093,173.0,180.0,0.7136874,259.0,185.0,0.47275645,259.0,177.0,0.677862,228.0,245.0,0.60788786,228.0,232.0,0.56349367,313.0,191.0,0.8160174,313.0,185.0,0.8409742,426.0,200.0,0.66500527,424.0,195.0,0.62230575,541.0,203.0,0.7293823,539.0,202.0,0.80995387,1,PushUp
PushUp/48_48_T13A84801 - Copy (5).jpg,123.0,224.0,0.7009647,114.0,213.0,0.74257183,115.0,214.0,0.78926504,126.0,192.0,0.8290217,125.0,193.0,0.7964691,172.0,192.0,0.73313093,173.0,180.0,0.7136874,259.0,185.0,0.47275645,259.0,177.0,0.677862,228.0,245.0,0.60788786,228.0,232.0,0.56349367,313.0,191.0,0.8160174,313.0,185.0,0.8409742,426.0,200.0,0.66500527,424.0,195.0,0.62230575,541.0,203.0,0.7293823,539.0,202.0,0.80995387,1,PushUp
PushUp/48_48_T13A84801 - Copy.jpg,123.0,224.0,0.7009647,114.0,213.0,0.74257183,115.0,214.0,0.78926504,126.0,192.0,0.8290217,125.0,193.0,0.7964691,172.0,192.0,0.73313093,173.0,180.0,0.7136874,259.0,185.0,0.47275645,259.0,177.0,0.677862,228.0,245.0,0.60788786,228.0,232.0,0.56349367,313.0,191.0,0.8160174,313.0,185.0,0.8409742,426.0,200.0,0.66500527,424.0,195.0,0.62230575,541.0,203.0,0.7293823,539.0,202.0,0.80995387,1,PushUp
PushUp/48_48_T13A84801.jpg,123.0,224.0,0.7009647,114.0,213.0,0.74257183,115.0,214.0,0.78926504,126.0,192.0,0.8290217,125.0,193.0,0.7964691,172.0,192.0,0.73313093,173.0,180.0,0.7136874,259.0,185.0,0.47275645,259.0,177.0,0.677862,228.0,245.0,0.60788786,228.0,232.0,0.56349367,313.0,191.0,0.8160174,313.0,185.0,0.8409742,426.0,200.0,0.66500527,424.0,195.0,0.62230575,541.0,203.0,0.7293823,539.0,202.0,0.80995387,1,PushUp
PushUp/Athletic-male-doing-push-ups-on-white-background - Copy (2).jpg,175.0,558.0,0.6366901,164.0,534.0,0.7208937,164.0,533.0,0.67643774,213.0,495.0,0.7124064,207.0,491.0,0.7387249,300.0,500.0,0.6037264,317.0,459.0,0.6666142,473.0,554.0,0.7228105,484.0,493.0,0.5415285,433.0,725.0,0.8984625,449.0,630.0,0.28548622,655.0,531.0,0.789092,657.0,503.0,0.8186828,952.0,583.0,0.7879394,949.0,543.0,0.8106191,1260.0,598.0,0.7552789,1238.0,567.0,0.80423474,1,PushUp
PushUp/Athletic-male-doing-push-ups-on-white-background - Copy.jpg,175.0,558.0,0.6366901,164.0,534.0,0.7208937,164.0,533.0,0.67643774,213.0,495.0,0.7124064,207.0,491.0,0.7387249,300.0,500.0,0.6037264,317.0,459.0,0.6666142,473.0,554.0,0.7228105,484.0,493.0,0.5415285,433.0,725.0,0.8984625,449.0,630.0,0.28548622,655.0,531.0,0.789092,657.0,503.0,0.8186828,952.0,583.0,0.7879394,949.0,543.0,0.8106191,1260.0,598.0,0.7552789,1238.0,567.0,0.80423474,1,PushUp
PushUp/Athletic-male-doing-push-ups-on-white-background.jpg,175.0,558.0,0.6366901,164.0,534.0,0.7208937,164.0,533.0,0.67643774,213.0,495.0,0.7124064,207.0,491.0,0.7387249,300.0,500.0,0.6037264,317.0,459.0,0.6666142,473.0,554.0,0.7228105,484.0,493.0,0.5415285,433.0,725.0,0.8984625,449.0,630.0,0.28548622,655.0,531.0,0.789092,657.0,503.0,0.8186828,952.0,583.0,0.7879394,949.0,543.0,0.8106191,1260.0,598.0,0.7552789,1238.0,567.0,0.80423474,1,PushUp
PushUp/FEATURE1-1200x628 - Copy (2).jpg,978.0,361.0,0.63270336,993.0,346.0,0.7224821,994.0,347.0,0.69682765,975.0,311.0,0.5479069,977.0,313.0,0.8289301,883.0,266.0,0.66961795,884.0,308.0,0.70255035,735.0,310.0,0.41138104,726.0,333.0,0.8859106,738.0,414.0,0.24770525,735.0,455.0,0.82016695,625.0,262.0,0.6393519,619.0,293.0,0.8193145,412.0,291.0,0.59674394,389.0,342.0,0.80560744,205.0,314.0,0.62379736,155.0,353.0,0.7633234,1,PushUp
PushUp/FEATURE1-1200x628 - Copy (3).jpg,978.0,361.0,0.63270336,993.0,346.0,0.7224821,994.0,347.0,0.69682765,975.0,311.0,0.5479069,977.0,313.0,0.8289301,883.0,266.0,0.66961795,884.0,308.0,0.70255035,735.0,310.0,0.41138104,726.0,333.0,0.8859106,738.0,414.0,0.24770525,735.0,455.0,0.82016695,625.0,262.0,0.6393519,619.0,293.0,0.8193145,412.0,291.0,0.59674394,389.0,342.0,0.80560744,205.0,314.0,0.62379736,155.0,353.0,0.7633234,1,PushUp
PushUp/FEATURE1-1200x628 - Copy.jpg,978.0,361.0,0.63270336,993.0,346.0,0.7224821,994.0,347.0,0.69682765,975.0,311.0,0.5479069,977.0,313.0,0.8289301,883.0,266.0,0.66961795,884.0,308.0,0.70255035,735.0,310.0,0.41138104,726.0,333.0,0.8859106,738.0,414.0,0.24770525,735.0,455.0,0.82016695,625.0,262.0,0.6393519,619.0,293.0,0.8193145,412.0,291.0,0.59674394,389.0,342.0,0.80560744,205.0,314.0,0.62379736,155.0,353.0,0.7633234,1,PushUp
PushUp/FEATURE1-1200x628.jpg,978.0,361.0,0.63270336,993.0,346.0,0.7224821,994.0,347.0,0.69682765,975.0,311.0,0.5479069,977.0,313.0,0.8289301,883.0,266.0,0.66961795,884.0,308.0,0.70255035,735.0,310.0,0.41138104,726.0,333.0,0.8859106,738.0,414.0,0.24770525,735.0,455.0,0.82016695,625.0,262.0,0.6393519,619.0,293.0,0.8193145,412.0,291.0,0.59674394,389.0,342.0,0.80560744,205.0,314.0,0.62379736,155.0,353.0,0.7633234,1,PushUp
PushUp/MH_4-Pushup-Mistakes-You-Dont-Know-Youre-Making_Pushup_345x259 - Copy (2).jpg,888.0,264.0,0.62959284,899.0,246.0,0.6837004,891.0,243.0,0.6419872,876.0,205.0,0.7539184,858.0,200.0,0.7364112,838.0,250.0,0.7047156,744.0,225.0,0.670776,810.0,357.0,0.830438,692.0,390.0,0.6489333,804.0,477.0,0.8721206,693.0,521.0,0.7808185,575.0,293.0,0.7233684,546.0,272.0,0.8212017,426.0,349.0,0.6502857,337.0,317.0,0.74675936,274.0,359.0,0.4962613,176.0,369.0,0.8745185,1,PushUp
PushUp/MH_4-Pushup-Mistakes-You-Dont-Know-Youre-Making_Pushup_345x259 - Copy (3).jpg,888.0,264.0,0.62959284,899.0,246.0,0.6837004,891.0,243.0,0.6419872,876.0,205.0,0.7539184,858.0,200.0,0.7364112,838.0,250.0,0.7047156,744.0,225.0,0.670776,810.0,357.0,0.830438,692.0,390.0,0.6489333,804.0,477.0,0.8721206,693.0,521.0,0.7808185,575.0,293.0,0.7233684,546.0,272.0,0.8212017,426.0,349.0,0.6502857,337.0,317.0,0.74675936,274.0,359.0,0.4962613,176.0,369.0,0.8745185,1,PushUp
PushUp/MH_4-Pushup-Mistakes-You-Dont-Know-Youre-Making_Pushup_345x259 - Copy (6).jpg,888.0,264.0,0.62959284,899.0,246.0,0.6837004,891.0,243.0,0.6419872,876.0,205.0,0.7539184,858.0,200.0,0.7364112,838.0,250.0,0.7047156,744.0,225.0,0.670776,810.0,357.0,0.830438,692.0,390.0,0.6489333,804.0,477.0,0.8721206,693.0,521.0,0.7808185,575.0,293.0,0.7233684,546.0,272.0,0.8212017,426.0,349.0,0.6502857,337.0,317.0,0.74675936,274.0,359.0,0.4962613,176.0,369.0,0.8745185,1,PushUp
PushUp/MH_4-Pushup-Mistakes-You-Dont-Know-Youre-Making_Pushup_345x259 - Copy (7).jpg,888.0,264.0,0.62959284,899.0,246.0,0.6837004,891.0,243.0,0.6419872,876.0,205.0,0.7539184,858.0,200.0,0.7364112,838.0,250.0,0.7047156,744.0,225.0,0.670776,810.0,357.0,0.830438,692.0,390.0,0.6489333,804.0,477.0,0.8721206,693.0,521.0,0.7808185,575.0,293.0,0.7233684,546.0,272.0,0.8212017,426.0,349.0,0.6502857,337.0,317.0,0.74675936,274.0,359.0,0.4962613,176.0,369.0,0.8745185,1,PushUp
PushUp/MH_4-Pushup-Mistakes-You-Dont-Know-Youre-Making_Pushup_345x259 - Copy.jpg,888.0,264.0,0.62959284,899.0,246.0,0.6837004,891.0,243.0,0.6419872,876.0,205.0,0.7539184,858.0,200.0,0.7364112,838.0,250.0,0.7047156,744.0,225.0,0.670776,810.0,357.0,0.830438,692.0,390.0,0.6489333,804.0,477.0,0.8721206,693.0,521.0,0.7808185,575.0,293.0,0.7233684,546.0,272.0,0.8212017,426.0,349.0,0.6502857,337.0,317.0,0.74675936,274.0,359.0,0.4962613,176.0,369.0,0.8745185,1,PushUp
PushUp/MH_4-Pushup-Mistakes-You-Dont-Know-Youre-Making_Pushup_345x259.jpg,888.0,264.0,0.62959284,899.0,246.0,0.6837004,891.0,243.0,0.6419872,876.0,205.0,0.7539184,858.0,200.0,0.7364112,838.0,250.0,0.7047156,744.0,225.0,0.670776,810.0,357.0,0.830438,692.0,390.0,0.6489333,804.0,477.0,0.8721206,693.0,521.0,0.7808185,575.0,293.0,0.7233684,546.0,272.0,0.8212017,426.0,349.0,0.6502857,337.0,317.0,0.74675936,274.0,359.0,0.4962613,176.0,369.0,0.8745185,1,PushUp
PushUp/Number-of-push-ups-men-can-do-in-a-row-may-indicate-heart-health.jpg,95.0,546.0,0.7256433,91.0,520.0,0.49870294,88.0,521.0,0.52149034,148.0,477.0,0.7975109,135.0,476.0,0.69725466,269.0,451.0,0.6932079,209.0,420.0,0.6995954,453.0,448.0,0.7481568,333.0,405.0,0.38828725,416.0,595.0,0.7688284,268.0,527.0,0.6383834,528.0,431.0,0.7723465,499.0,411.0,0.72578925,720.0,461.0,0.729588,695.0,440.0,0.665157,906.0,444.0,0.7315825,874.0,429.0,0.8481951,1,PushUp
PushUp/Push-up-plankjack-1.jpg,931.0,988.0,0.7595964,931.0,929.0,0.796433,926.0,927.0,0.75660414,1039.0,891.0,0.78582984,1030.0,892.0,0.70623994,1245.0,1052.0,0.8768147,1294.0,1006.0,0.8679974,1311.0,1490.0,0.79632854,1334.0,1433.0,0.71353644,1299.0,1877.0,0.825546,1318.0,1728.0,0.73757374,1818.0,1313.0,0.73892176,1829.0,1279.0,0.8532288,2359.0,1483.0,0.73227763,2360.0,1449.0,0.7714118,2925.0,1626.0,0.7487237,2901.0,1600.0,0.81429327,1,PushUp
PushUp/Push-ups2.jpg,870.0,486.0,0.44714683,880.0,472.0,0.5389945,880.0,471.0,0.5640137,866.0,439.0,0.64688534,865.0,438.0,0.7486409,783.0,445.0,0.67447835,791.0,462.0,0.6196685,642.0,467.0,0.3720198,664.0,491.0,0.7038642,663.0,583.0,0.62471205,683.0,610.0,0.77105594,540.0,468.0,0.8571104,538.0,481.0,0.8673276,310.0,503.0,0.81297433,312.0,514.0,0.8120786,116.0,525.0,0.7670535,112.0,533.0,0.66819155,1,PushUp
PushUp/WD_push_up - Copy (10) - Copy.jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (2).jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (3).jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (4).jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (5).jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (6) - Copy.jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (6).jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (7) - Copy.jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (7).jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (8) - Copy.jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (8).jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (9) - Copy.jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy (9).jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up - Copy.jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/WD_push_up.jpg,233.0,513.0,0.88564885,226.0,468.0,0.73932207,224.0,468.0,0.66971076,328.0,394.0,0.75026417,309.0,395.0,0.6246858,576.0,416.0,0.81122726,445.0,445.0,0.8217706,646.0,752.0,0.83239996,477.0,697.0,0.8506813,661.0,1078.0,0.7215225,434.0,939.0,0.8642624,1048.0,614.0,0.87742937,1004.0,615.0,0.7499888,1412.0,747.0,0.67544055,1378.0,739.0,0.8292421,1802.0,825.0,0.7698505,1718.0,796.0,0.81307524,1,PushUp
PushUp/cara-push-up-yang-benar-perhatikan-posisi-tubuh - Copy (10).jpg,94.0,111.0,0.7716769,88.0,101.0,0.78537637,88.0,101.0,0.8090113,102.0,72.0,0.77762294,97.0,73.0,0.66115224,166.0,66.0,0.84168875,129.0,74.0,0.60419047,185.0,157.0,0.8365048,141.0,152.0,0.7992641,200.0,244.0,0.88911104,146.0,220.0,0.89356804,289.0,117.0,0.7011992,278.0,123.0,0.8207612,401.0,148.0,0.75431633,384.0,148.0,0.7535285,512.0,161.0,0.91014993,470.0,158.0,0.6237703,1,PushUp
PushUp/cara-push-up-yang-benar-perhatikan-posisi-tubuh - Copy (2).jpg,94.0,111.0,0.7716769,88.0,101.0,0.78537637,88.0,101.0,0.8090113,102.0,72.0,0.77762294,97.0,73.0,0.66115224,166.0,66.0,0.84168875,129.0,74.0,0.60419047,185.0,157.0,0.8365048,141.0,152.0,0.7992641,200.0,244.0,0.88911104,146.0,220.0,0.89356804,289.0,117.0,0.7011992,278.0,123.0,0.8207612,401.0,148.0,0.75431633,384.0,148.0,0.7535285,512.0,161.0,0.91014993,470.0,158.0,0.6237703,1,PushUp
PushUp/cara-push-up-yang-benar-perhatikan-posisi-tubuh - Copy (3).jpg,94.0,111.0,0.7716769,88.0,101.0,0.78537637,88.0,101.0,0.8090113,102.0,72.0,0.77762294,97.0,73.0,0.66115224,166.0,66.0,0.84168875,129.0,74.0,0.60419047,185.0,157.0,0.8365048,141.0,152.0,0.7992641,200.0,244.0,0.88911104,146.0,220.0,0.89356804,289.0,117.0,0.7011992,278.0,123.0,0.8207612,401.0,148.0,0.75431633,384.0,148.0,0.7535285,512.0,161.0,0.91014993,470.0,158.0,0.6237703,1,PushUp
PushUp/cara-push-up-yang-benar-perhatikan-posisi-tubuh - Copy (5).jpg,94.0,111.0,0.7716769,88.0,101.0,0.78537637,88.0,101.0,0.8090113,102.0,72.0,0.77762294,97.0,73.0,0.66115224,166.0,66.0,0.84168875,129.0,74.0,0.60419047,185.0,157.0,0.8365048,141.0,152.0,0.7992641,200.0,244.0,0.88911104,146.0,220.0,0.89356804,289.0,117.0,0.7011992,278.0,123.0,0.8207612,401.0,148.0,0.75431633,384.0,148.0,0.7535285,512.0,161.0,0.91014993,470.0,158.0,0.6237703,1,PushUp
PushUp/cara-push-up-yang-benar-perhatikan-posisi-tubuh - Copy (6).jpg,94.0,111.0,0.7716769,88.0,101.0,0.78537637,88.0,101.0,0.8090113,102.0,72.0,0.77762294,97.0,73.0,0.66115224,166.0,66.0,0.84168875,129.0,74.0,0.60419047,185.0,157.0,0.8365048,141.0,152.0,0.7992641,200.0,244.0,0.88911104,146.0,220.0,0.89356804,289.0,117.0,0.7011992,278.0,123.0,0.8207612,401.0,148.0,0.75431633,384.0,148.0,0.7535285,512.0,161.0,0.91014993,470.0,158.0,0.6237703,1,PushUp
PushUp/cara-push-up-yang-benar-perhatikan-posisi-tubuh - Copy (7).jpg,94.0,111.0,0.7716769,88.0,101.0,0.78537637,88.0,101.0,0.8090113,102.0,72.0,0.77762294,97.0,73.0,0.66115224,166.0,66.0,0.84168875,129.0,74.0,0.60419047,185.0,157.0,0.8365048,141.0,152.0,0.7992641,200.0,244.0,0.88911104,146.0,220.0,0.89356804,289.0,117.0,0.7011992,278.0,123.0,0.8207612,401.0,148.0,0.75431633,384.0,148.0,0.7535285,512.0,161.0,0.91014993,470.0,158.0,0.6237703,1,PushUp
PushUp/cara-push-up-yang-benar-perhatikan-posisi-tubuh - Copy (8).jpg,94.0,111.0,0.7716769,88.0,101.0,0.78537637,88.0,101.0,0.8090113,102.0,72.0,0.77762294,97.0,73.0,0.66115224,166.0,66.0,0.84168875,129.0,74.0,0.60419047,185.0,157.0,0.8365048,141.0,152.0,0.7992641,200.0,244.0,0.88911104,146.0,220.0,0.89356804,289.0,117.0,0.7011992,278.0,123.0,0.8207612,401.0,148.0,0.75431633,384.0,148.0,0.7535285,512.0,161.0,0.91014993,470.0,158.0,0.6237703,1,PushUp
PushUp/cara-push-up-yang-benar-perhatikan-posisi-tubuh - Copy (9).jpg,94.0,111.0,0.7716769,88.0,101.0,0.78537637,88.0,101.0,0.8090113,102.0,72.0,0.77762294,97.0,73.0,0.66115224,166.0,66.0,0.84168875,129.0,74.0,0.60419047,185.0,157.0,0.8365048,141.0,152.0,0.7992641,200.0,244.0,0.88911104,146.0,220.0,0.89356804,289.0,117.0,0.7011992,278.0,123.0,0.8207612,401.0,148.0,0.75431633,384.0,148.0,0.7535285,512.0,161.0,0.91014993,470.0,158.0,0.6237703,1,PushUp
PushUp/cara-push-up-yang-benar-perhatikan-posisi-tubuh - Copy.jpg,94.0,111.0,0.7716769,88.0,101.0,0.78537637,88.0,101.0,0.8090113,102.0,72.0,0.77762294,97.0,73.0,0.66115224,166.0,66.0,0.84168875,129.0,74.0,0.60419047,185.0,157.0,0.8365048,141.0,152.0,0.7992641,200.0,244.0,0.88911104,146.0,220.0,0.89356804,289.0,117.0,0.7011992,278.0,123.0,0.8207612,401.0,148.0,0.75431633,384.0,148.0,0.7535285,512.0,161.0,0.91014993,470.0,158.0,0.6237703,1,PushUp
